"id","co2","temperature","humidity","pressure","smoke","sound","node","timestamp"
513,105,"19.231814706006745","90.8069794736172","696.2765633935643",True,False,3,"2024-09-30 19:20:42.452+00"
514,17,"14.906237983357947","4.707365862735524","407.14362793169664",False,True,2,"2024-09-30 19:21:12.476+00"
515,429,"53.74357420108534","75.93977557474878","732.7423065453597",False,False,8,"2024-09-30 19:21:42.5+00"
516,294,"-19.96605152230748","77.74611299586405","936.7966792635981",False,False,5,"2024-09-30 19:22:12.525+00"
517,349,"28.238685231212315","10.699448353713436","365.01279042398437",False,False,4,"2024-09-30 19:22:42.549+00"
518,481,"17.56755738486349","2.708459422151921","1077.7148767674603",False,False,2,"2024-09-30 19:23:12.57+00"
519,315,"74.50859250870631","94.35912770115411","874.7208285689642",True,True,7,"2024-09-30 19:23:42.599+00"
520,537,"69.24168857212516","61.92000840718925","459.1358616332792",True,False,3,"2024-09-30 19:24:12.622+00"
521,886,"30.27627710019013","9.954682521474645","944.1171022259216",False,True,8,"2024-09-30 19:24:42.646+00"
522,598,"-1.678191540711076","43.605938446278","753.0455295510476",False,False,3,"2024-09-30 19:25:12.671+00"
523,752,"21.231427718782868","31.44093236513621","992.3058452352122",False,False,4,"2024-09-30 19:25:42.694+00"
524,380,"69.63122318435909","83.81051314896224","611.796029584485",True,False,3,"2024-09-30 19:26:12.72+00"
525,121,"64.01383855100971","15.70348605150793","405.84820393879664",True,True,3,"2024-09-30 19:26:42.744+00"
526,711,"-34.28442773532458","21.99867376717599","992.4197131630207",True,True,8,"2024-09-30 19:27:12.769+00"
527,124,"-37.184548209585934","28.014831125001336","922.5045700563275",True,True,2,"2024-09-30 19:27:42.793+00"
528,998,"66.83408709911332","73.29495664855285","536.9713942487779",True,False,5,"2024-09-30 19:28:12.818+00"
529,66,"63.37602689672387","51.768580435886506","932.7289213554506",True,False,5,"2024-09-30 19:28:42.842+00"
530,266,"23.47535092290724","64.93580813207322","371.9746771431346",True,False,7,"2024-09-30 19:29:12.866+00"
531,705,"45.528371430865334","8.020489414595723","711.0371672555059",False,True,8,"2024-09-30 19:29:42.89+00"
532,426,"3.641311346006212","46.4909585578243","380.6820123305579",False,True,5,"2024-09-30 19:30:12.915+00"
533,966,"-30.273392187046518","49.55592884957962","339.118612446852",False,False,7,"2024-09-30 19:30:42.92+00"
534,882,"43.639975703653505","76.973232016589","959.5654239091149",True,True,5,"2024-09-30 19:31:12.943+00"
535,555,"26.849849775495798","38.635496838604745","681.1255052525783",False,True,7,"2024-09-30 19:31:42.969+00"
536,365,"26.13581464679355","31.42222819258158","919.4525782878167",False,True,5,"2024-09-30 19:32:12.993+00"
537,726,"37.863241278688676","32.35910497931756","619.798915073012",False,True,7,"2024-09-30 19:32:43.018+00"
538,199,"-10.254439006658977","50.211567326538486","394.1957124585759",True,True,6,"2024-09-30 19:33:13.042+00"
539,950,"24.070135113621646","56.25090592624655","713.1597127789439",True,True,6,"2024-09-30 19:33:43.067+00"
540,1019,"4.023216169921277","11.100408122899431","503.9541413555778",False,False,3,"2024-09-30 19:34:13.092+00"
541,1006,"-29.264493240633424","28.469474930308337","341.78460250176454",False,False,8,"2024-09-30 19:34:43.117+00"
542,33,"34.89322833844189","50.041342578042446","791.3962856948572",True,True,8,"2024-09-30 19:35:13.141+00"
543,719,"13.011599540336519","84.48883299096002","984.1372900513246",False,False,7,"2024-09-30 19:35:43.161+00"
544,446,"-15.665232358682633","84.94777116134739","1047.8341132167106",False,True,6,"2024-09-30 19:36:13.181+00"
545,273,"45.22773230811845","44.40028199256896","976.3090160829513",True,True,3,"2024-09-30 19:36:43.2+00"
546,991,"36.9975832946358","89.77424575068763","656.7096748492058",False,False,3,"2024-09-30 19:37:13.225+00"
547,577,"-5.88356925757121","16.783082458299738","501.2201485397094",False,False,5,"2024-09-30 19:37:43.248+00"
548,5,"38.83079549150254","16.004616431841413","343.2865635732842",True,True,6,"2024-09-30 19:38:13.273+00"
549,52,"28.75896669940812","99.76068132833218","703.9106320397575",True,False,2,"2024-09-30 19:38:43.297+00"
550,809,"-22.560560590221122","39.85789491709808","1074.3179032436349",True,False,1,"2024-09-30 19:39:13.323+00"
551,452,"0.02671191242190929","77.65294192820417","686.1244129892152",False,True,9,"2024-09-30 19:39:43.33+00"
552,148,"20.34676234823683","55.96263193852127","870.9385165588868",True,False,3,"2024-09-30 19:40:13.355+00"
553,64,"73.23302638227464","99.58404345249114","388.32874495161127",False,False,4,"2024-09-30 19:40:43.378+00"
554,128,"-0.6516346440076859","63.113615710691164","821.0031836281789",True,False,8,"2024-09-30 19:41:13.403+00"
555,440,"39.50569834491564","1.7190669033782413","304.3004661178298",False,False,4,"2024-09-30 19:41:43.421+00"
556,394,"48.47294356691549","95.79956692887161","746.2625320121026",True,False,6,"2024-09-30 19:42:13.444+00"
557,101,"30.39442809638099","25.10640365860013","1077.6562842405715",False,True,6,"2024-09-30 19:42:43.468+00"
558,593,"-13.623301920904517","60.99992088703659","503.24963746600633",False,True,7,"2024-09-30 19:43:13.492+00"
559,795,"-0.3534143851054665","64.14051297818504","334.4507210063259",True,True,1,"2024-09-30 19:43:43.5+00"
560,517,"42.86223056087172","94.91109671384822","739.8023456218073",True,False,4,"2024-09-30 19:44:13.526+00"
561,548,"37.85002134840596","45.0531291339973","473.9478929207138",True,True,8,"2024-09-30 19:44:43.54+00"
562,607,"72.56592885177685","90.69079874613718","733.1536785584626",False,False,3,"2024-09-30 19:45:13.565+00"
563,291,"68.53825269482631","66.34313163017237","644.8088741998276",False,False,8,"2024-09-30 19:45:43.58+00"
564,234,"-34.37272763881329","21.376622061653094","319.5739014020395",True,True,2,"2024-09-30 19:46:13.604+00"
565,739,"-15.110163405926599","98.16195300348272","682.554788830181",True,False,2,"2024-09-30 19:46:43.62+00"
566,107,"51.77939212847127","34.94080268996562","737.5290328724589",True,True,3,"2024-09-30 19:47:13.645+00"
567,35,"70.3884556443325","23.914144542036574","747.3460495674835",True,False,7,"2024-09-30 19:47:43.669+00"
568,98,"61.34794416247888","50.538305486530334","613.6298338706375",True,False,9,"2024-09-30 19:48:13.693+00"
569,494,"-8.074846856359304","50.60865559414529","942.8623249175116",False,True,2,"2024-09-30 19:48:43.716+00"
570,504,"-4.532358284180937","60.30904859157544","741.8331502557573",True,False,8,"2024-09-30 19:49:13.74+00"
571,223,"-14.193977188125228","71.26611124003723","483.7137909150023",True,False,5,"2024-09-30 19:49:43.764+00"
572,1017,"-11.642400372592586","96.13644120179465","389.06124251655797",True,True,2,"2024-09-30 19:50:13.788+00"
573,419,"-9.555775790827244","49.12382566012185","776.52348126965",True,True,1,"2024-09-30 19:50:43.81+00"
574,926,"80.30762568463113","3.937376840921658","1049.5833470167668",False,True,7,"2024-09-30 19:51:13.834+00"
575,374,"34.01265947269573","36.3442491332014","1039.8488187601104",False,True,7,"2024-09-30 19:51:43.859+00"
576,63,"-5.907863421596566","79.26762704642061","792.4990723477865",False,True,6,"2024-09-30 19:52:13.883+00"
577,864,"-18.271484244043283","82.8393712975045","309.83457405276215",False,False,4,"2024-09-30 19:52:43.901+00"
578,581,"50.91130313147261","71.75746694868982","880.5865005894601",False,False,4,"2024-09-30 19:53:13.925+00"
579,865,"46.39085327563198","47.477627594629766","646.1453108627994",True,True,8,"2024-09-30 19:53:43.94+00"
580,498,"21.350969339658448","62.850661662515805","665.9907968216723",True,False,2,"2024-09-30 19:54:13.964+00"
581,825,"25.758577283480633","36.67622903300256","488.70238332655447",True,False,3,"2024-09-30 19:54:43.989+00"
582,125,"68.74133567384042","77.06435940495442","743.0462443232836",True,True,7,"2024-09-30 19:55:14.01+00"
583,201,"25.098203670758494","84.69614310622897","553.9048242376269",True,True,8,"2024-09-30 19:55:44.035+00"
584,30,"-23.345705294669887","17.83232727246751","364.32486592132364",True,False,4,"2024-09-30 19:56:14.059+00"
585,1,"8.013765052453586","49.88873143455517","612.3732082888429",True,False,2,"2024-09-30 19:56:44.081+00"
586,606,"-31.15854017488875","29.75190500528948","676.147379884223",False,True,7,"2024-09-30 19:57:14.105+00"
587,381,"21.140044583015083","93.91426826734843","614.0518103289834",False,False,2,"2024-09-30 19:57:44.128+00"
588,266,"1.4726444573628186","51.357526607871186","311.00090297903444",False,True,9,"2024-09-30 19:58:14.154+00"
589,299,"-32.85391379989332","73.00524704840001","763.0071760853455",True,True,5,"2024-09-30 19:58:44.178+00"
590,774,"31.000056625384246","77.02300052707398","794.5721425214451",False,False,5,"2024-09-30 19:59:14.201+00"
591,367,"58.6369838708105","63.311054742765194","325.23463964850714",True,False,5,"2024-09-30 19:59:44.221+00"
592,235,"-36.343840236254465","96.40425198698195","438.9325968029864",True,False,1,"2024-09-30 20:00:14.245+00"
593,689,"66.35713478140993","60.02532150743187","975.2004237550752",True,False,7,"2024-09-30 20:00:44.269+00"
594,450,"-10.290072146546528","58.22245895082809","603.7907395089514",False,False,5,"2024-09-30 20:01:14.294+00"
595,48,"80.40383410111666","62.97107973425173","843.1973228235187",True,False,3,"2024-09-30 20:01:44.319+00"
596,518,"-35.961461610617796","75.20794017657279","531.9566260857453",False,True,4,"2024-09-30 20:02:14.343+00"
597,96,"11.839219654255977","60.12177373631145","989.9687942256492",False,True,6,"2024-09-30 20:02:44.367+00"
598,944,"65.08235694115514","8.771052091585862","920.0537708296438",True,True,2,"2024-09-30 20:03:14.375+00"
599,937,"82.46695527442749","26.776794536607373","906.9123731774715",True,False,2,"2024-09-30 20:03:44.398+00"
600,785,"44.62721787621274","71.17342795393635","542.0110069516817",True,True,1,"2024-09-30 20:04:14.41+00"
601,294,"11.60345368296121","5.45056079347781","959.367343277582",True,True,8,"2024-09-30 20:04:44.436+00"
602,222,"41.96811810689175","44.75990398083294","746.8415601966134",True,True,1,"2024-09-30 20:05:14.45+00"
603,623,"-19.775999018649784","81.74030053208237","605.8029748288199",True,False,3,"2024-09-30 20:05:44.476+00"
604,827,"46.88260999976485","94.04944851180355","817.308163048169",True,False,8,"2024-09-30 20:06:14.499+00"
605,264,"14.357513545763766","52.5997120909996","1007.1744962574166",False,True,3,"2024-09-30 20:06:44.52+00"
606,949,"53.95632260913861","49.14442677160973","407.85909858664945",False,False,5,"2024-09-30 20:07:14.545+00"
607,944,"70.53556858638325","35.084192061363105","669.0658381808821",True,False,6,"2024-09-30 20:07:44.57+00"
608,0,"43.73685207995152","78.8501904667359","487.4694203378971",False,True,6,"2024-09-30 20:08:14.59+00"
609,375,"39.93816488957495","3.02466125069758","1085.3024837605265",True,True,5,"2024-09-30 20:08:44.615+00"
610,651,"23.24130776186626","25.506977834217693","451.2147846326794",False,False,4,"2024-09-30 20:09:14.639+00"
611,333,"53.415834846745284","14.382955840746025","647.8239017760226",True,True,3,"2024-09-30 20:09:44.663+00"
612,132,"1.3543020074104675","47.22216191169415","799.6470167084636",True,True,1,"2024-09-30 20:10:14.688+00"
613,952,"30.820234500362616","40.26113861343303","945.0010510128758",False,False,4,"2024-09-30 20:10:44.71+00"
614,678,"0.13043109774908146","35.481794245246824","663.7879835721412",False,False,9,"2024-09-30 20:11:14.735+00"
615,586,"6.742546786595426","49.58430174065636","603.8628818139683",True,True,7,"2024-09-30 20:11:44.758+00"
616,526,"5.5111279780604505","33.950144445034034","801.2147589570732",True,False,7,"2024-09-30 20:12:14.782+00"
617,50,"14.837968432477403","74.45974062726025","594.9700894541387",False,False,2,"2024-09-30 20:12:44.8+00"
618,600,"0.35939108256550156","45.416303759805274","476.55879207354667",False,False,6,"2024-09-30 20:13:14.826+00"
619,515,"-28.081064532982225","41.59706770237661","323.5681971992813",False,True,4,"2024-09-30 20:13:44.85+00"
620,259,"21.43194964266857","65.33283713715501","333.3705724178188",True,True,1,"2024-09-30 20:14:14.874+00"
621,1003,"26.325075426694355","54.898964630375936","811.8351610703587",False,False,3,"2024-09-30 20:14:44.897+00"
622,209,"52.31525302124005","98.22750623259277","705.9119968177351",False,True,2,"2024-09-30 20:15:14.922+00"
623,557,"46.06799176761271","31.308059914999255","444.74800162110523",True,True,1,"2024-09-30 20:15:44.945+00"
624,880,"-9.255776773211895","55.19030615338456","958.074605899254",False,True,7,"2024-09-30 20:16:14.97+00"
625,769,"-19.177290636247672","26.978596263917453","626.9130733462937",False,True,3,"2024-09-30 20:16:44.993+00"
626,620,"58.306508417564004","25.790704054439306","598.8062697647251",False,True,4,"2024-09-30 20:17:15.019+00"
627,918,"32.69698615349631","8.815281453463841","551.0758229231556",True,True,5,"2024-09-30 20:17:45.042+00"
628,363,"22.644715412947612","27.829714011124796","850.759169197358",True,False,3,"2024-09-30 20:18:15.067+00"
629,635,"-38.07949883219768","96.36637467640841","637.2449512465107",False,True,5,"2024-09-30 20:18:45.09+00"
630,164,"-20.89853681256356","40.45175806171413","739.947490522922",True,False,7,"2024-09-30 20:19:15.114+00"
631,309,"-3.238644523199625","40.29190992919438","601.4152810441142",False,False,2,"2024-09-30 20:19:45.138+00"
632,840,"16.965537412165787","6.677791082975171","1081.623518345677",False,True,8,"2024-09-30 20:20:15.163+00"
633,807,"59.59547039216457","32.822577197313585","924.3994087689099",False,True,3,"2024-09-30 20:20:45.18+00"
634,473,"51.633387473148616","6.445191686976814","805.2531281422564",True,False,4,"2024-09-30 20:21:15.205+00"
635,361,"19.44079605169525","94.6788766214929","979.7993013021044",True,True,6,"2024-09-30 20:21:45.229+00"
636,689,"83.08095353666154","73.5510340354695","404.53971667520193",True,False,4,"2024-09-30 20:22:15.253+00"
637,289,"54.719184952605445","71.2667256498135","848.027310082602",True,False,7,"2024-09-30 20:22:45.271+00"
638,951,"68.67105421314498","81.28224465074565","796.0788310113252",False,False,2,"2024-09-30 20:23:15.294+00"
639,830,"-9.543996099246076","45.91971058738904","315.0495823512742",True,False,2,"2024-09-30 20:23:45.318+00"
640,313,"-15.280771935485653","98.12468923101659","868.596790867876",True,True,1,"2024-09-30 20:24:15.343+00"
641,971,"82.32233859786099","32.7173990957623","415.0174668231628",False,True,7,"2024-09-30 20:24:45.367+00"
642,242,"73.91933862712145","96.52401371141515","685.7162852693325",True,True,3,"2024-09-30 20:25:15.392+00"
643,354,"-16.298389116419308","8.414369710040548","1056.2556114054105",False,False,3,"2024-09-30 20:25:45.415+00"
644,476,"-39.69590913151621","63.682816391390396","967.0197929871777",False,False,6,"2024-09-30 20:26:15.44+00"
645,775,"60.79146344194076","1.5377050426293337","944.8065771996532",True,True,5,"2024-09-30 20:26:45.464+00"
646,912,"-37.786202863670866","85.60194054183819","450.9985864120529",False,False,6,"2024-09-30 20:27:15.489+00"
647,126,"32.80084603082493","95.47507158004134","966.9851020404916",False,True,6,"2024-09-30 20:27:45.511+00"
648,921,"54.888754339006894","77.90413961659459","429.30232746616747",True,True,3,"2024-09-30 20:28:15.535+00"
649,918,"36.23842668761654","35.30414271885258","928.1251010520066",False,True,9,"2024-09-30 20:28:45.558+00"
650,782,"30.04466981116869","92.08428506134776","1086.732637531341",False,True,8,"2024-09-30 20:29:15.584+00"
651,1021,"68.53996866294833","19.322706043681805","582.5944622326638",True,False,5,"2024-09-30 20:29:45.605+00"
652,944,"62.61060745288103","99.4045704655647","929.0113348816292",False,False,9,"2024-09-30 20:30:15.63+00"
653,945,"83.25610053103046","96.66448716393705","974.2871153606984",False,True,5,"2024-09-30 20:30:45.653+00"
654,74,"67.12810234871553","88.50454294103262","344.3587510940146",True,True,6,"2024-09-30 20:31:15.677+00"
655,991,"6.726912616198938","45.39279772307321","884.9217000099047",False,False,1,"2024-09-30 20:31:45.702+00"
656,826,"35.148751134552995","59.76115240238924","664.9505100478193",True,True,6,"2024-09-30 20:32:15.726+00"
657,691,"20.679398258538605","19.41292142045046","367.2076554831248",True,True,3,"2024-09-30 20:32:45.74+00"
658,435,"-30.056778598504465","39.59456820971226","382.43450350218427",True,False,5,"2024-09-30 20:33:15.765+00"
659,962,"-20.948915628208795","40.35063188338912","450.0380640344531",True,False,6,"2024-09-30 20:33:45.788+00"
660,541,"-24.117460135969512","89.15436583650305","677.7028785643548",True,False,6,"2024-09-30 20:34:15.812+00"
661,134,"62.131416222029344","67.72792776697207","350.8601591196724",True,False,8,"2024-09-30 20:34:45.837+00"
662,157,"-39.59200991556315","94.19657992539658","465.7585877863618",True,False,6,"2024-09-30 20:35:15.86+00"
663,360,"2.1746759100880553","19.646909741536","785.1027485678893",False,True,9,"2024-09-30 20:35:45.884+00"
664,20,"-0.6162363722666768","29.810549034021317","693.7130335780116",True,False,3,"2024-09-30 20:36:15.91+00"
665,989,"-1.0153290507669226","82.89166001839882","457.58940336694263",False,False,5,"2024-09-30 20:36:45.932+00"
666,900,"38.41749803486745","76.27750052842256","499.5717391382188",True,False,6,"2024-09-30 20:37:15.956+00"
667,1009,"34.765768572090636","93.17767079493132","594.7316325363381",True,False,6,"2024-09-30 20:37:45.981+00"
668,434,"10.677622046486874","81.58887455064865","965.6953599822643",False,False,4,"2024-09-30 20:38:16.005+00"
669,162,"-30.035289004269984","28.80982705672144","436.20819682062177",False,True,8,"2024-09-30 20:38:46.021+00"
670,743,"-23.6589925504253","82.96065688807144","721.4757396974853",True,False,3,"2024-09-30 20:39:16.044+00"
671,919,"-31.249223207212623","29.720720460780225","929.7972278538272",True,False,9,"2024-09-30 20:39:46.069+00"
672,1003,"75.45958934685324","94.91375561711183","676.9966506153748",True,True,9,"2024-09-30 20:40:16.09+00"
673,484,"68.14802830712821","12.539118726993092","655.9431599507095",False,False,7,"2024-09-30 20:40:46.115+00"
674,945,"13.257499328271393","77.34234652349647","847.4146871844953",False,False,1,"2024-09-30 20:41:16.139+00"
675,609,"-38.39145535359541","23.147816974147762","1099.4493275350574",False,False,6,"2024-09-30 20:41:46.151+00"
676,320,"70.0274053782849","34.752141392701105","595.7271482803577",False,True,4,"2024-09-30 20:42:16.177+00"
677,608,"36.89165054409946","26.881745547097303","668.9748465001783",False,False,8,"2024-09-30 20:42:46.199+00"
678,674,"-38.29987470753564","82.95581934704681","426.872920896405",False,False,8,"2024-09-30 20:43:16.223+00"
679,165,"-33.683073389634465","92.98904891321487","443.4320267394286",False,False,2,"2024-09-30 20:43:46.247+00"
680,1016,"36.11288530313901","49.51574928574334","605.3596036811269",True,False,4,"2024-09-30 20:44:16.27+00"
681,685,"62.9133226936591","68.11793855433186","728.8173636850182",True,False,7,"2024-09-30 20:44:46.294+00"
682,353,"21.410798388856932","55.914815270787074","446.7739925128876",False,True,4,"2024-09-30 20:45:16.32+00"
683,1005,"28.883928288686008","80.41443504814674","375.12210338211264",True,False,8,"2024-09-30 20:45:46.343+00"
684,690,"6.595665302931025","56.94258669589034","1042.9163109798287",False,False,9,"2024-09-30 20:46:16.368+00"
685,499,"-28.227194914811953","92.75146171184541","747.2565153423845",True,True,7,"2024-09-30 20:46:46.371+00"
686,802,"-4.362707015457119","61.81054257033794","675.4093821655166",False,True,7,"2024-09-30 20:47:16.395+00"
687,230,"2.64046006475958","45.611883463578984","933.1134710684842",True,True,3,"2024-09-30 20:47:46.419+00"
688,50,"64.21816397225767","45.807405388707934","881.9482900397261",False,True,6,"2024-09-30 20:48:16.432+00"
689,776,"78.78410966318134","33.44549410885291","536.8889738199938",False,False,8,"2024-09-30 20:48:46.455+00"
690,275,"-10.190456996856632","89.09532566817609","649.4548524881893",False,True,5,"2024-09-30 20:49:16.47+00"
691,353,"23.42532704729917","50.00184000027359","656.4423039262225",False,True,1,"2024-09-30 20:49:46.484+00"
692,758,"52.42002699567692","0.9681464429425413","610.4554043676453",False,True,2,"2024-09-30 20:50:16.509+00"
693,36,"14.646975768375128","11.48475978418757","848.0502001651694",False,True,4,"2024-09-30 20:50:46.533+00"
694,106,"71.44446818062892","52.076536228531566","952.6191419843617",False,False,8,"2024-09-30 20:51:16.556+00"
695,903,"13.852430278321314","89.7027184218424","860.2917882190225",True,True,2,"2024-09-30 20:51:46.58+00"
696,900,"28.83837961324498","98.16244349533254","869.3124538734515",False,True,9,"2024-09-30 20:52:16.604+00"
697,316,"-27.602685635035005","76.0602424300614","566.0765226719643",True,True,8,"2024-09-30 20:52:46.628+00"
698,1012,"21.80021760669291","4.140001964609152","487.60788738837437",True,True,6,"2024-09-30 20:53:16.653+00"
699,414,"-36.174234566415876","23.977129025960075","836.9356697042533",False,True,3,"2024-09-30 20:53:46.677+00"
700,40,"68.36748626001821","59.96978644171706","1066.2837689274745",False,True,3,"2024-09-30 20:54:16.7+00"
701,267,"-9.624485378996315","12.11909519104064","1062.7081711351334",False,True,8,"2024-09-30 20:54:46.725+00"
702,906,"4.263889549854021","57.97052588740106","616.4722127921264",False,True,6,"2024-09-30 20:55:16.748+00"
703,866,"-37.92731574091004","91.79451718936429","934.5968387358965",False,False,7,"2024-09-30 20:55:46.773+00"
704,318,"4.361291077358061","98.75912561999651","939.3368164528257",True,True,9,"2024-09-30 20:56:16.798+00"
705,497,"53.700523605033695","59.26295910137655","905.4102815392756",False,False,4,"2024-09-30 20:56:46.821+00"
706,493,"13.97694216392265","66.4738744420675","700.5687015274077",True,True,5,"2024-09-30 20:57:16.844+00"
707,317,"24.461376270206287","20.44707533095156","686.1025615853533",True,True,5,"2024-09-30 20:57:46.868+00"
708,719,"-16.02719044657857","54.812133990766185","682.7736642990719",False,False,8,"2024-09-30 20:58:16.892+00"
709,320,"55.4105897934045","1.0884472024145664","1043.0938886097647",True,True,7,"2024-09-30 20:58:46.916+00"
710,169,"66.21655443339972","0.7590168254830498","385.47494528326496",False,False,6,"2024-09-30 20:59:16.941+00"
711,25,"73.88877689746116","61.78430846699094","573.2847334456319",False,True,3,"2024-09-30 20:59:46.965+00"
712,109,"-14.758743072440787","63.50747989804562","601.6869491658007",True,True,3,"2024-09-30 21:00:16.991+00"
713,738,"70.97367239721085","78.19195482017207","1068.919455027567",True,False,3,"2024-09-30 21:00:47.016+00"
714,965,"62.46815713210161","9.536445404747873","625.5978232300587",False,True,4,"2024-09-30 21:01:17.04+00"
715,204,"31.46899391336636","0.6728724068787217","517.7154385686372",True,False,7,"2024-09-30 21:01:47.051+00"
716,149,"21.663890197222017","12.68985846056665","311.0837331945412",True,True,7,"2024-09-30 21:02:17.075+00"
717,722,"39.555356952837215","95.05275363174486","646.8450781969867",True,True,5,"2024-09-30 21:02:47.091+00"
718,950,"-25.8814254087524","38.86002982999423","637.727077124656",True,True,7,"2024-09-30 21:03:17.106+00"
719,996,"14.426094073247086","23.4676321110314","902.9956413665983",True,True,8,"2024-09-30 21:03:47.131+00"
720,102,"25.477062667787294","18.30225818385276","595.3707658785245",True,True,2,"2024-09-30 21:04:17.155+00"
721,459,"-19.807340164453063","76.21469016337583","316.42522179637956",True,True,1,"2024-09-30 21:04:47.179+00"
722,207,"5.495963605678675","0.6820372909907224","1049.0232181703684",False,True,9,"2024-09-30 21:05:17.202+00"
723,256,"15.516567941531342","70.6149837136999","913.3898529033482",False,False,3,"2024-09-30 21:05:47.226+00"
724,768,"-18.031562806807557","93.19142113103793","422.5586791817902",False,True,1,"2024-09-30 21:06:17.251+00"
725,989,"57.430545374044186","52.517780215811015","871.6754880095332",False,False,6,"2024-09-30 21:06:47.274+00"
726,596,"59.92253411976779","83.16062153333483","875.8039116886595",True,True,1,"2024-09-30 21:07:17.299+00"
727,451,"-2.365132221015635","77.14405025361634","893.1707582412281",True,True,2,"2024-09-30 21:07:47.322+00"
728,932,"-27.08620766232019","13.571713207264624","1075.1494172042928",False,False,5,"2024-09-30 21:08:17.348+00"
729,564,"76.77332389690051","92.55400368954305","550.5122497664861",False,True,5,"2024-09-30 21:08:47.37+00"
730,588,"49.71892853160462","52.8035001643099","570.304527477875",True,True,9,"2024-09-30 21:09:17.396+00"
731,814,"50.20746547167397","8.452372567087929","348.6199030933566",True,False,7,"2024-09-30 21:09:47.419+00"
732,121,"23.867839650869563","79.72684281686145","744.0258612755567",False,False,6,"2024-09-30 21:10:17.443+00"
733,53,"-17.10094250408583","6.356051005248653","1099.865603942918",False,False,6,"2024-09-30 21:10:47.468+00"
734,245,"71.32465739596606","7.014379624111622","301.1557528109501",False,False,2,"2024-09-30 21:11:17.491+00"
735,529,"47.15895089967857","12.433268551633091","471.9230273150604",False,True,3,"2024-09-30 21:11:47.516+00"
736,940,"27.031776337641233","13.974598128513804","635.0245243708795",True,True,8,"2024-09-30 21:12:17.54+00"
737,735,"12.795711152778004","87.00270677294239","1043.5299275320272",True,False,3,"2024-09-30 21:12:47.564+00"
738,491,"-28.77756047574339","28.840066763824424","485.8369247413481",False,False,7,"2024-09-30 21:13:17.588+00"
739,88,"28.91264250620239","8.841771521744857","699.1639033823352",False,False,8,"2024-09-30 21:13:47.61+00"
740,36,"16.456365996283203","8.006399075611647","1012.2279659058395",True,False,6,"2024-09-30 21:14:17.63+00"
741,223,"-38.53981165489547","12.769175577833568","875.7351496981704",False,True,4,"2024-09-30 21:14:47.656+00"
742,815,"71.48438573634587","78.59723425440681","675.6717999750042",False,True,1,"2024-09-30 21:15:17.679+00"
743,415,"-32.26523374146578","62.90261490297306","798.8790696321214",False,True,4,"2024-09-30 21:15:47.7+00"
744,945,"53.30493219527273","1.3873376004624793","1078.425719407644",True,True,6,"2024-09-30 21:16:17.725+00"
745,134,"48.720009190724895","90.8247409521973","702.0796647677566",True,False,9,"2024-09-30 21:16:47.748+00"
746,529,"34.005914879761434","64.25912041654965","535.3397817811353",True,True,3,"2024-09-30 21:17:17.773+00"
747,613,"40.29816253259226","53.37284457574205","942.9423218315723",True,False,9,"2024-09-30 21:17:47.798+00"
748,996,"24.429335658247567","39.47045951064676","413.31794363746786",True,False,6,"2024-09-30 21:18:17.821+00"
749,686,"46.755047653855556","76.62205538581294","627.0259965886229",False,False,3,"2024-09-30 21:18:47.843+00"
750,772,"52.07095499913132","29.35523048706483","931.9419136523361",False,False,6,"2024-09-30 21:19:17.868+00"
751,462,"5.782517454469151","61.795290577641396","499.419973838725",False,True,5,"2024-09-30 21:19:47.892+00"
752,572,"-20.95129642660331","62.79063265389166","1055.056520602379",True,True,5,"2024-09-30 21:20:17.916+00"
753,588,"-18.589010076162836","70.38637460124504","821.6400358904357",False,False,2,"2024-09-30 21:20:47.939+00"
754,765,"71.26688563596943","39.54593211871791","943.496350583593",False,True,4,"2024-09-30 21:21:17.965+00"
755,815,"-36.46673254810622","84.42467548396134","360.27305585595946",False,False,6,"2024-09-30 21:21:47.989+00"
756,1013,"-28.52678719206455","39.26780887121546","932.5719571057277",True,False,8,"2024-09-30 21:22:18.014+00"
757,601,"8.833446979210606","15.452335302170583","1047.0590280415277",False,True,7,"2024-09-30 21:22:48.038+00"
758,674,"-31.036750422607163","69.24890333660485","854.2061873790283",True,False,5,"2024-09-30 21:23:18.061+00"
759,492,"-22.106996415525067","70.22597698857625","565.9085998154155",False,True,3,"2024-09-30 21:23:48.086+00"
760,425,"18.215665004874154","75.00551777519324","648.9380689614445",True,True,5,"2024-09-30 21:24:18.109+00"
761,740,"-33.82703377835166","10.425373122859384","947.3650787900191",True,True,8,"2024-09-30 21:24:48.134+00"
762,89,"-23.815776738406754","96.70915309938843","1027.9116862811134",False,False,2,"2024-09-30 21:25:18.158+00"
763,662,"-20.33506221676825","86.73788699419391","1033.7033377991065",True,False,4,"2024-09-30 21:25:48.183+00"
764,769,"25.16894811705629","49.65143478147609","349.29189296870254",True,False,2,"2024-09-30 21:26:18.2+00"
765,834,"-11.70786606972387","10.750662663245624","412.68348935362394",True,True,7,"2024-09-30 21:26:48.224+00"
766,607,"82.52227691817188","96.91549042427778","656.1392258860972",False,False,6,"2024-09-30 21:27:18.249+00"
767,868,"39.39769192735871","21.978846360639892","538.6991347145886",True,True,4,"2024-09-30 21:27:48.264+00"
768,657,"51.665257026172426","65.17799762906402","813.1028865705847",True,False,4,"2024-09-30 21:28:18.287+00"
